Culture Test ID,Culture Sample 1 Timestamp,Beach,Culture Sample 1 Reading,Culture Sample 2 Reading,Culture Reading Mean,Culture Note,Culture Sample Interval,Culture Sample 2 Timestamp,DNA Test ID,DNA Sample Timestamp,DNA Sample 1 Reading,DNA Sample 2 Reading,DNA Reading Mean,Latitude,Longitude,Location
102976,08/24/2006 12:00:00 AM,NA,83.3,71.7,77.3,,,,,,,,,,,
108549,07/03/2012 12:00:00 AM,NA,,1.0,,,,,,,,,,,,
112312,06/14/2014 12:00:00 AM,NA,365.0,133.0,220.3,,,,,,,,,,,
112409,07/15/2013 12:00:00 AM,NA,64.0,79.0,71.1,,,,,,,,,,,
109764,08/18/2011 12:00:00 AM,NA,88.2,498.4,209.7,,,,,,,,,,,
104242,06/27/2006 12:00:00 AM,NA,98.7,129.1,112.9,,,,,,,,,,,
106229,07/29/2013 12:00:00 AM,NA,114.0,649.0,272.0,,,,,,,,,,,
96959,08/23/2011 12:00:00 AM,NA,517.2,186.0,310.2,,,,,,,,,,,
96074,08/03/2011 12:00:00 AM,NA,1986.3,2419.6,2192.3,,,,,,,,,,,
104912,08/09/2006 12:00:00 AM,NA,12.0,8.4,10.0,,,,,,,,,,,
103901,05/28/2007 12:00:00 AM,NA,387.5,13.4,72.1,,,,,,,,,,,
108064,08/19/2013 12:00:00 AM,NA,2420.0,2420.0,2420.0,,,,,,,,,,,
104690,06/30/2006 12:00:00 AM,NA,64.3,49.9,56.6,,,,,,,,,,,
110691,08/02/2012 12:00:00 AM,NA,50.4,41.4,45.7,,,,,,,,,,,
110077,07/13/2012 12:00:00 AM,NA,25.9,38.8,31.7,,,,,,,,,,,
98025,08/11/2006 12:00:00 AM,NA,184.2,137.4,159.1,,,,,,,,,,,
98764,06/18/2007 12:00:00 AM,NA,4.1,6.3,5.1,,,,,,,,,,,
92958,08/13/2014 12:00:00 AM,NA,70.0,68.0,69.0,,,,,,,,,,,
104426,05/30/2007 12:00:00 AM,NA,7.3,3.1,4.8,,,,,,,,,,,
112290,06/13/2014 12:00:00 AM,NA,687.0,548.0,613.6,,,,,,,,,,,
108615,07/06/2012 12:00:00 AM,NA,13.2,17.1,15.0,,,,,,,,,,,
103705,06/07/2006 12:00:00 AM,NA,435.2,387.3,410.6,,,,,,,,,,,
107945,08/09/2013 12:00:00 AM,NA,1046.0,461.0,694.4,,,,,,,,,,,
112356,06/16/2014 12:00:00 AM,NA,24.0,33.0,28.1,,,,,,,,,,,
106420,06/19/2012 12:00:00 AM,NA,11.0,7.5,9.1,,,,,,,,,,,
104666,06/29/2006 12:00:00 AM,NA,137.6,93.3,113.3,,,,,,,,,,,
104603,06/15/2006 12:00:00 AM,NA,1.0,1.0,1.0,,,,,,,,,,,
96470,07/11/2011 12:00:00 AM,NA,1.0,2.0,1.4,,,,,,,,,,,
97677,07/29/2011 12:00:00 AM,NA,2419.6,1986.3,2192.3,,,,,,,,,,,
110011,07/10/2012 12:00:00 AM,NA,31.8,24.3,27.8,,,,,,,,,,,
112379,06/17/2014 12:00:00 AM,NA,15.0,10.0,12.2,,,,,,,,,,,
96624,07/18/2011 12:00:00 AM,NA,1.0,21.8,4.7,,,,,,,,,,,
111825,07/05/2013 12:00:00 AM,NA,57.0,62.0,59.4,,,,,,,,,,,
104208,06/23/2006 12:00:00 AM,NA,1.0,1.0,1.0,,,,,,,,,,,
107726,08/14/2013 12:00:00 AM,NA,2420.0,2420.0,2420.0,,,,,,,,,,,
110958,06/19/2014 12:00:00 AM,NA,15.0,7.0,10.2,,,,,,,,,,,
96860,08/26/2013 12:00:00 AM,NA,2420.0,1733.0,2047.9,,,,,,,,,,,
110735,08/09/2012 12:00:00 AM,NA,7.5,4.1,5.5,,,,,,,,,,,
108770,07/18/2012 12:00:00 AM,NA,70.3,83.3,76.5,,,,,,,,,,,
104348,08/01/2006 12:00:00 AM,NA,272.3,365.4,315.4,,,,,,,,,,,
109861,07/31/2014 12:00:00 AM,NA,1.0,2.0,1.4,,,,,,,,,,,
104180,06/12/2006 12:00:00 AM,NA,3.0,2.0,2.4,,,,,,,,,,,
109659,06/30/2014 12:00:00 AM,NA,8.0,13.0,10.2,,,,,,,,,,,
112586,08/06/2012 12:00:00 AM,NA,16.0,38.4,24.8,,,,,,,,,,,
97025,08/26/2011 12:00:00 AM,NA,1119.9,816.4,956.2,,,,,,,,,,,
111730,05/28/2014 12:00:00 AM,NA,2420.0,2420.0,2420.0,,,,,,,,,,,
97076,07/25/2012 12:00:00 AM,NA,36.8,25.9,30.9,,,,,,,,,,,
96184,08/08/2011 12:00:00 AM,NA,1553.1,1986.3,1756.4,,,,,,,,,,,
109852,08/22/2011 12:00:00 AM,NA,4.1,3.1,3.6,,,,,,,,,,,
102912,08/22/2006 12:00:00 AM,NA,101.7,159.7,127.4,,,,,,,,,,,
103681,06/06/2006 12:00:00 AM,NA,21.3,24.1,22.7,,,,,,,,,,,
106637,06/23/2014 12:00:00 AM,NA,45.0,32.0,37.9,,,,,,,,,,,
109671,06/30/2014 12:00:00 AM,NA,2420.0,2420.0,2420.0,,,,,,,,,,,
107865,08/05/2013 12:00:00 AM,NA,770.0,238.0,428.1,,,,,,,,,,,
104218,06/26/2006 12:00:00 AM,NA,410.6,344.8,376.3,,,,,,,,,,,
105100,08/15/2012 12:00:00 AM,NA,260.3,203.5,230.2,,,,,,,,,,,
107252,06/28/2012 12:00:00 AM,NA,15.6,22.6,18.8,,,,,,,,,,,
107786,07/23/2014 12:00:00 AM,NA,88.0,115.0,100.6,,,,,,,,,,,
107071,08/02/2013 12:00:00 AM,NA,2420.0,2420.0,2420.0,,,,,,,,,,,
108838,07/28/2014 12:00:00 AM,NA,214.0,32.0,82.8,,,,,,,,,,,
111356,08/20/2012 12:00:00 AM,NA,9.8,12.2,10.9,,,,,,,,,,,
109353,08/13/2013 12:00:00 AM,NA,1.0,,1.0,,,,,,,,,,,
97948,07/10/2006 12:00:00 AM,NA,248.1,25.9,80.2,,,,,,,,,,,
92693,08/07/2014 12:00:00 AM,NA,291.0,53.0,124.2,,,,,,,,,,,
90450,07/06/2011 12:00:00 AM,NA,34.1,23.1,28.1,,,,,,,,,,,
109341,08/12/2013 12:00:00 AM,NA,2420.0,249.0,776.3,,,,,,,,,,,
96558,07/15/2011 12:00:00 AM,NA,24.9,1.0,5.0,,,,,,,,,,,
102888,08/21/2006 12:00:00 AM,NA,461.1,127.4,242.4,,,,,,,,,,,
96800,07/26/2011 12:00:00 AM,NA,75.9,85.7,80.7,,,,,,,,,,,
102705,05/25/2006 12:00:00 AM,NA,98.7,83.3,90.7,,,,,,,,,,,
104579,06/14/2006 12:00:00 AM,NA,1.0,1.0,1.0,,,,,,,,,,,
107459,07/23/2012 12:00:00 AM,NA,45.5,32.3,38.3,,,,,,,,,,,
102720,05/25/2006 12:00:00 AM,NA,1.0,1.0,1.0,,,,,,,,,,,
103919,05/29/2007 12:00:00 AM,South Shore,16.0,6.3,10.0,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
110945,06/18/2014 12:00:00 AM,Howard,4.0,4.0,4.0,,,,,,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
91005,07/15/2009 12:00:00 AM,12th Street,167.0,178.9,172.8,,,,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
95216,08/21/2015 12:00:00 AM,Juneway,3.0,1.0,1.7,,,,,,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
90110,06/21/2011 12:00:00 AM,Calumet,3.0,2.0,2.4,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
98174,06/07/2007 12:00:00 AM,Foster,38.4,27.2,32.3,,,,,,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
113691,08/05/2016 08:35:00 AM,Montrose,411.0,1733.0,844.0,,1,08/05/2016 08:36:00 AM,1606,08/05/2016 12:35:00 PM,39.0,163.0,79.7,41.9655,-87.6385,"(41.9655, -87.6385)"
110739,08/09/2012 12:00:00 AM,Foster,17.3,25.6,21.0,,,,,,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
101039,08/20/2007 12:00:00 AM,Juneway,579.4,307.6,422.2,,,,,,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
88385,07/22/2010 12:00:00 AM,63rd Street,29.1,25.3,27.1,,,,,,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
87602,06/21/2010 12:00:00 AM,12th Street,648.8,613.1,630.7,,,,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
99572,08/31/2007 12:00:00 AM,Foster,91.0,86.2,88.6,,,,,,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
108975,05/24/2013 12:00:00 AM,Osterman,110.6,69.7,87.8,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
110191,05/20/2009 12:00:00 AM,Juneway,13.5,13.5,13.5,,,,,,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
88954,08/10/2009 12:00:00 AM,Foster,18.5,26.2,22.0,,,,,,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
91625,07/02/2009 12:00:00 AM,Ohio Street,6.3,13.1,9.1,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
106100,07/23/2013 12:00:00 AM,Montrose,44.0,25.0,33.2,,,,,,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
94436,08/05/2014 12:00:00 AM,Foster,77.0,37.0,53.4,,,,,,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
88657,08/04/2010 12:00:00 AM,Leone,72.3,90.9,81.1,,,,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
92301,07/31/2009 12:00:00 AM,North Avenue,5.2,6.3,5.7,,,,,,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
107883,08/06/2013 12:00:00 AM,Leone,16.0,17.0,16.5,,,,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
113527,07/26/2016 08:50:00 AM,Juneway,37.0,22.0,28.5,,1,07/26/2016 08:51:00 AM,,,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
88465,07/26/2010 12:00:00 AM,63rd Street,88.4,127.4,106.1,,,,,,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
94106,09/09/2014 12:00:00 AM,Oak Street,22.0,17.0,19.3,,,,,,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
96505,07/13/2011 12:00:00 AM,Rainbow,579.4,285.1,406.4,,,,,,,,,41.758,-87.551,"(41.758, -87.551)"
91023,07/16/2009 12:00:00 AM,South Shore,86.0,16.0,37.1,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
112231,05/26/2012 12:00:00 AM,Montrose,770.0,1153.1,942.3,,,,,,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
107028,07/31/2013 12:00:00 AM,Montrose,4.0,43.0,13.1,,,,,,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
90418,07/05/2011 12:00:00 AM,Calumet,45.7,17.3,28.1,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
102979,08/24/2006 12:00:00 AM,Juneway,45.0,86.2,62.3,,,,,,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
103040,06/26/2007 12:00:00 AM,Calumet,61.7,47.9,54.4,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
89782,08/19/2010 12:00:00 AM,Foster,12.2,13.4,12.8,,,,,,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
88033,05/25/2010 12:00:00 AM,Juneway,1.0,1.0,1.0,,,,,,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
92441,05/23/2009 12:00:00 AM,57th Street,1.0,15.8,4.0,,,,,,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
94765,08/11/2015 12:00:00 AM,Osterman,1046.0,687.0,847.7,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
93396,08/22/2014 12:00:00 AM,Leone,148.0,99.0,121.0,,,,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
109862,07/31/2014 12:00:00 AM,North Avenue,31.0,23.0,26.7,,,,,,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
106423,06/19/2012 12:00:00 AM,Montrose,167.4,161.6,164.5,,,,,,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
107257,06/28/2012 12:00:00 AM,Osterman,20.3,10.8,14.8,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
103158,05/30/2006 12:00:00 AM,South Shore,2.0,6.3,3.5,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
91779,07/09/2009 12:00:00 AM,South Shore,131.4,77.6,101.0,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
103460,08/30/2006 12:00:00 AM,Rainbow,83.6,72.3,77.7,,,,,,,,,41.758,-87.551,"(41.758, -87.551)"
87616,06/22/2010 12:00:00 AM,Rainbow,21.3,23.1,22.2,,,,,,,,,41.758,-87.551,"(41.758, -87.551)"
103928,05/29/2007 12:00:00 AM,Montrose,42.2,85.5,60.1,,,,,,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
99168,08/09/2007 12:00:00 AM,North Avenue,33.1,35.9,34.5,,,,,,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
97182,06/07/2013 12:00:00 AM,12th Street,26.0,33.0,29.3,,,,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
95367,08/24/2015 12:00:00 AM,63rd Street,179.0,115.0,143.5,,,,,,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
90433,07/05/2011 12:00:00 AM,Osterman,5.2,1.0,2.3,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
106138,07/25/2013 12:00:00 AM,Ohio Street,9.0,8.0,8.5,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
100311,06/12/2008 12:00:00 AM,Oak Street,7.4,45.0,18.2,,,,,,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
92538,05/27/2009 12:00:00 AM,Ohio Street,238.2,137.6,181.0,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
95662,06/11/2015 12:00:00 AM,57th Street,54.0,39.0,45.9,,,,,,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
109855,07/18/2012 12:00:00 AM,Rogers,104.3,110.6,107.4,,,,,,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
92565,05/28/2009 12:00:00 AM,Osterman,5.2,32.3,13.0,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
110690,08/02/2012 12:00:00 AM,Oak Street,14.4,12.1,13.2,,,,,,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
102724,05/26/2006 12:00:00 AM,Calumet,,,1.0,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
113735,08/10/2016 03:42:00 PM,Ohio Street,20.0,9.0,13.4,,1,08/10/2016 03:43:00 PM,1670,08/10/2016 01:11:00 PM,25.0,1.0,25.0,41.8935,-87.6152,"(41.8935, -87.6152)"
105392,09/11/2013 12:00:00 AM,Montrose,125.0,58.0,85.1,,,,,,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
105682,08/24/2012 12:00:00 AM,12th Street,52.6,81.3,65.4,,,,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
105360,07/14/2014 12:00:00 AM,57th Street,16.0,19.0,17.4,,,,,,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
98162,06/07/2007 12:00:00 AM,Calumet,74.9,131.4,99.2,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
108043,08/19/2013 12:00:00 AM,South Shore,102.0,110.0,105.9,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
89538,05/31/2011 12:00:00 AM,North Avenue,45.7,22.8,32.3,,,,,,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
87354,06/23/2015 12:00:00 AM,Juneway,25.0,14.0,18.7,,,,,,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
112264,06/11/2014 12:00:00 AM,Rogers,108.0,105.0,106.5,,,,,,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
113596,08/01/2016 08:25:00 AM,South Shore,25.0,55.0,37.1,,2,08/01/2016 08:27:00 AM,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
91333,07/29/2009 12:00:00 AM,Osterman,50.4,48.1,49.2,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
90184,06/24/2011 12:00:00 AM,Ohio Street,209.8,613.1,358.6,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
100758,06/17/2008 12:00:00 AM,South Shore,108.6,90.8,99.3,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
108835,07/28/2014 12:00:00 AM,12th Street,1986.0,1203.0,1545.7,,,,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
113305,07/12/2016 09:45:00 AM,Osterman,1.0,1.0,1.0,,1,07/12/2016 09:46:00 AM,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
108100,06/13/2015 12:00:00 AM,12th Street,30.9,25.9,28.3,,,,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
97277,06/11/2013 12:00:00 AM,Foster,2.0,2.0,2.0,,,,,,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
104629,06/16/2006 12:00:00 AM,Rogers,22.8,17.3,19.9,,,,,,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
100942,08/06/2008 12:00:00 AM,57th Street,93.2,142.1,115.1,,,,,,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
93233,08/20/2014 12:00:00 AM,North Avenue,20.0,36.0,26.8,,,,,,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
104935,06/17/2013 12:00:00 AM,Leone,2.0,5.0,3.2,,,,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
112935,06/16/2016 07:03:00 AM,Ohio Street,9.0,9.0,9.0,,1,06/16/2016 07:04:00 AM,724,06/16/2016 12:02:00 PM,10.0,2.0,4.5,41.8935,-87.6152,"(41.8935, -87.6152)"
95290,06/04/2015 12:00:00 AM,Ohio Street,25.0,107.0,51.7,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
94065,07/28/2015 12:00:00 AM,Rainbow,579.0,101.0,241.8,,,,183,07/28/2015 12:00:00 AM,78.9,984.0,279.0,41.758,-87.551,"(41.758, -87.551)"
106197,07/28/2013 12:00:00 AM,Calumet,91.0,82.0,86.4,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
106410,06/19/2012 12:00:00 AM,Calumet,125.9,214.3,164.3,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
99580,08/31/2007 12:00:00 AM,Howard,107.6,59.4,79.9,,,,,,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
111745,05/29/2014 12:00:00 AM,Osterman,77.0,210.0,127.2,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
96219,08/10/2011 12:00:00 AM,Rainbow,344.8,1046.2,600.6,,,,,,,,,41.758,-87.551,"(41.758, -87.551)"
90153,06/22/2011 12:00:00 AM,Juneway,9.7,13.5,11.4,,,,,,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
105238,06/06/2012 12:00:00 AM,63rd Street,21.1,13.4,16.8,,,,,,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
113616,08/02/2016 07:42:00 AM,Rainbow,28.0,22.0,24.8,,1,08/02/2016 07:43:00 AM,,,,,,41.758,-87.551,"(41.758, -87.551)"
112637,05/26/2016 10:00:00 AM,Osterman,5.0,22.0,10.5,,1,05/26/2016 10:01:00 AM,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
97797,07/14/2006 12:00:00 AM,12th Street,410.6,866.4,596.4,,,,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
96677,07/20/2011 12:00:00 AM,Howard,1.0,2.0,1.4,,,,,,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
102178,08/20/2008 12:00:00 AM,Juneway,79.4,119.8,97.5,,,,,,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
96276,08/12/2011 12:00:00 AM,Foster,5.2,19.5,10.1,,,,,,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
95414,08/26/2015 12:00:00 AM,Ohio Street,12.0,18.0,14.7,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
89718,08/16/2010 12:00:00 AM,Ohio Street,5.2,3.1,4.0,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
98995,08/01/2007 12:00:00 AM,Rogers,12.1,8.6,10.2,,,,,,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
91172,07/22/2009 12:00:00 AM,Osterman,25.3,24.1,24.7,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
98601,06/11/2007 12:00:00 AM,57th Street,185.0,172.3,178.5,,,,,,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
88992,08/12/2009 12:00:00 AM,57th Street,272.3,191.8,228.5,,,,,,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
88635,08/03/2010 12:00:00 AM,Osterman,107.6,178.5,138.6,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
105632,07/03/2013 12:00:00 AM,South Shore,66.0,51.0,58.0,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
109846,08/22/2011 12:00:00 AM,57th Street,71.7,25.9,43.1,,,,,,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
101650,08/27/2007 12:00:00 AM,63rd Street,43.2,95.9,64.4,,,,,,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
91554,06/29/2009 12:00:00 AM,12th Street,1.0,4.1,2.0,,,,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
88723,06/29/2010 12:00:00 AM,Leone,41.4,75.4,55.9,,,,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
114037,08/29/2016 09:35:00 AM,Leone,73.0,57.0,64.5,,1,08/29/2016 09:36:00 AM,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
90191,06/24/2011 12:00:00 AM,Osterman,2.0,2.0,2.0,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
92551,05/27/2009 12:00:00 AM,Juneway,9.8,6.3,7.9,,,,,,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
107038,08/01/2013 12:00:00 AM,Calumet,206.0,88.0,134.6,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
104170,06/12/2006 12:00:00 AM,North Avenue,1.0,1.0,1.0,,,,,,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
108265,05/23/2014 12:00:00 AM,Ohio Street,192.0,461.0,297.5,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
113340,07/14/2016 06:45:00 AM,12th Street,107.0,162.0,131.7,,1,07/14/2016 06:46:00 AM,1245,07/14/2016 12:56:00 PM,27.0,38.0,32.0,41.8638,-87.6083,"(41.8638, -87.6083)"
95212,08/21/2015 12:00:00 AM,Leone,378.0,27.0,101.0,,,,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
91729,07/06/2009 12:00:00 AM,Rogers,4.1,7.4,5.5,,,,,,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
113891,08/18/2016 08:30:00 AM,Ohio Street,727.0,236.0,414.2,,1,08/18/2016 08:31:00 AM,1891,08/18/2016 12:56:00 PM,1274.0,486.0,786.9,41.8935,-87.6152,"(41.8935, -87.6152)"
92661,08/06/2014 12:00:00 AM,Calumet,387.0,461.0,422.4,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
98336,08/17/2006 12:00:00 AM,South Shore,18.5,18.9,18.7,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
88927,07/09/2010 12:00:00 AM,Juneway,166.4,111.9,136.5,,,,,,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
113852,08/16/2016 08:55:00 AM,Montrose,61.0,52.0,56.3,,1,08/16/2016 08:56:00 AM,,,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
104992,06/20/2013 12:00:00 AM,Ohio Street,30.0,12.0,19.0,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
91616,07/02/2009 12:00:00 AM,Calumet,21.8,31.7,26.3,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
113659,08/04/2016 08:30:00 AM,63rd Street,225.0,159.0,189.1,,1,08/04/2016 08:31:00 AM,1587,08/04/2016 12:51:00 PM,139.0,123.0,130.8,41.7827,-87.5748,"(41.7827, -87.5748)"
102703,05/25/2006 12:00:00 AM,63rd Street,290.9,435.2,355.8,,,,,,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
110043,07/11/2012 12:00:00 AM,Rogers,7.5,13.4,10.0,,,,,,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
96934,08/30/2013 12:00:00 AM,63rd Street,866.0,488.0,650.1,,,,,,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
92974,08/14/2014 12:00:00 AM,57th Street,33.0,36.0,34.5,,,,,,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
96041,08/01/2011 12:00:00 AM,Juneway,10.9,14.5,12.6,,,,,,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
98859,07/27/2007 12:00:00 AM,Calumet,204.6,816.4,408.7,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
96862,08/27/2013 12:00:00 AM,Rainbow,19.0,53.0,31.7,,,,,,,,,41.758,-87.551,"(41.758, -87.551)"
104427,05/30/2007 12:00:00 AM,Oak Street,11.0,13.4,12.1,,,,,,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
102241,06/18/2009 12:00:00 AM,Foster,5.2,5.2,5.2,,,,,,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
104439,05/30/2007 12:00:00 AM,Howard,1.0,1.0,1.0,,,,,,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
109161,09/09/2015 12:00:00 AM,Osterman,2420.0,2420.0,2420.0,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
100114,07/15/2008 12:00:00 AM,Calumet,8.6,5.2,6.7,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
111817,07/05/2013 12:00:00 AM,South Shore,4.0,4.0,4.0,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
95429,08/27/2015 12:00:00 AM,South Shore,13.0,17.0,14.9,,,,263,08/27/2015 12:00:00 AM,15.3,31.0,22.0,41.7689,-87.5636,"(41.7689, -87.5636)"
95491,07/17/2014 12:00:00 AM,South Shore,19.0,23.0,20.9,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
112738,06/03/2016 07:03:00 AM,12th Street,125.0,281.0,187.4,,2,06/03/2016 07:05:00 AM,625,06/03/2016 11:41:00 AM,146.0,815.0,344.9,41.8638,-87.6083,"(41.8638, -87.6083)"
92726,08/08/2014 12:00:00 AM,Juneway,23.0,27.0,24.9,,,,,,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
108224,05/21/2014 12:00:00 AM,North Avenue,1.0,2.0,1.4,,,,,,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
94622,05/20/2015 12:00:00 AM,Calumet,649.0,488.0,562.8,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
95600,06/08/2015 12:00:00 AM,12th Street,10.0,5.0,7.1,,,,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
88479,07/26/2010 12:00:00 AM,Howard,214.2,51.2,104.7,,,,,,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
